nama_variabel,nama_tahun,nama_wilayah,data_content
Index Kedalaman Kemiskinan,2015,Kota Kotamobagu,0.58
Index Kedalaman Kemiskinan,2015,SULAWESI TENGAH,2.52
Index Kedalaman Kemiskinan,2015,Banggai Kepulauan,2.95
Index Kedalaman Kemiskinan,2015,Banggai,1.43
Index Kedalaman Kemiskinan,2015,Morowali,2.03
Index Kedalaman Kemiskinan,2015,Poso,3.01
Index Kedalaman Kemiskinan,2015,Donggala,3.01
Index Kedalaman Kemiskinan,2015,Toli-Toli,2.15
Index Kedalaman Kemiskinan,2015,Buol,3.02
Index Kedalaman Kemiskinan,2015,Parigi Moutong,3.24
Index Kedalaman Kemiskinan,2015,Tojo Una-Una,3.26
Index Kedalaman Kemiskinan,2015,Sigi,1.98
Index Kedalaman Kemiskinan,2015,Banggai Laut,4.52
Index Kedalaman Kemiskinan,2015,Morowali Utara,3.04
Index Kedalaman Kemiskinan,2015,Kota Palu,0.97
Index Kedalaman Kemiskinan,2015,SULAWESI SELATAN,1.69
Index Kedalaman Kemiskinan,2015,Kepulauan Selayar,2.24
Index Kedalaman Kemiskinan,2015,Bulukumba,1.22
Index Kedalaman Kemiskinan,2015,Bantaeng,1.3
Index Kedalaman Kemiskinan,2015,Jeneponto,3.21
Index Kedalaman Kemiskinan,2015,Takalar,1.38
Index Kedalaman Kemiskinan,2015,Gowa,1.56
Index Kedalaman Kemiskinan,2015,Sinjai,1.67
Index Kedalaman Kemiskinan,2015,Maros,2.31
Index Kedalaman Kemiskinan,2015,Pangkajene Dan Kepulauan,3.59
Index Kedalaman Kemiskinan,2015,Barru,1.55
Index Kedalaman Kemiskinan,2015,Bone,1.73
Index Kedalaman Kemiskinan,2015,Soppeng,0.98
Index Kedalaman Kemiskinan,2015,Wajo,1.18
Index Kedalaman Kemiskinan,2015,Sidenreng Rappang,0.66
Index Kedalaman Kemiskinan,2015,Pinrang,1.66
Index Kedalaman Kemiskinan,2015,Enrekang,2.11
Index Kedalaman Kemiskinan,2015,Luwu,2.54
Index Kedalaman Kemiskinan,2015,Tana Toraja,2.69
Index Kedalaman Kemiskinan,2015,Luwu Utara,2.83
Index Kedalaman Kemiskinan,2015,Luwu Timur,1.28
Index Kedalaman Kemiskinan,2015,Toraja Utara,1.87
Index Kedalaman Kemiskinan,2015,Kota Makassar,0.6
Index Kedalaman Kemiskinan,2015,Kota Parepare,0.81
Index Kedalaman Kemiskinan,2015,Kota Palopo,1.76
Index Kedalaman Kemiskinan,2015,SULAWESI TENGGARA,2.64
Index Kedalaman Kemiskinan,2015,Buton,1.85
Index Kedalaman Kemiskinan,2015,Muna,2.69
Index Kedalaman Kemiskinan,2015,Konawe,3.32
Index Kedalaman Kemiskinan,2015,Kolaka,2.55
Index Kedalaman Kemiskinan,2015,Konawe Selatan,1.62
Index Kedalaman Kemiskinan,2015,Bombana,2.34
Index Kedalaman Kemiskinan,2015,Wakatobi,3.69
Index Kedalaman Kemiskinan,2015,Kolaka Utara,3.04
Index Kedalaman Kemiskinan,2015,Buton Utara,3.01
Index Kedalaman Kemiskinan,2015,Konawe Utara,1.39
Index Kedalaman Kemiskinan,2015,Kolaka Timur,2.88
Index Kedalaman Kemiskinan,2015,Konawe Kepulauan,4.67
Index Kedalaman Kemiskinan,2015,Muna Barat,-
Index Kedalaman Kemiskinan,2015,Buton Tengah,-
Index Kedalaman Kemiskinan,2015,Buton Selatan,-
Index Kedalaman Kemiskinan,2015,Kota Kendari,0.75
Index Kedalaman Kemiskinan,2015,Kota Baubau,1.51
Index Kedalaman Kemiskinan,2015,GORONTALO,3.97
Index Kedalaman Kemiskinan,2015,Boalemo,4.77
Index Kedalaman Kemiskinan,2015,Gorontalo,4.55
Index Kedalaman Kemiskinan,2015,Pohuwato,4.49
Index Kedalaman Kemiskinan,2015,Bone Bolango,3.66
Index Kedalaman Kemiskinan,2015,Gorontalo Utara,4.04
Index Kedalaman Kemiskinan,2015,Kota Gorontalo,0.72
Index Kedalaman Kemiskinan,2015,SULAWESI BARAT,1.93
Index Kedalaman Kemiskinan,2015,Majene,2.24
Index Kedalaman Kemiskinan,2015,Polewali Mandar,2.51
Index Kedalaman Kemiskinan,2015,Mamasa,1.56
Index Kedalaman Kemiskinan,2015,Mamuju,0.83
Index Kedalaman Kemiskinan,2015,Mamuju Utara,0.85
Index Kedalaman Kemiskinan,2015,Mamuju Tengah,0.98
Index Kedalaman Kemiskinan,2015,MALUKU,3.52
Index Kedalaman Kemiskinan,2015,Maluku Tenggara Barat,4.27
Index Kedalaman Kemiskinan,2015,Maluku Tenggara,3.82
Index Kedalaman Kemiskinan,2015,Maluku Tengah,4.72
Index Kedalaman Kemiskinan,2015,Buru,2.92
Index Kedalaman Kemiskinan,2015,Kepulauan Aru,5.42
Index Kedalaman Kemiskinan,2015,Seram Bagian Barat,4.73
Index Kedalaman Kemiskinan,2015,Seram Bagian Timur,3.47
Index Kedalaman Kemiskinan,2015,Maluku Barat Daya,5.77
Index Kedalaman Kemiskinan,2015,Buru Selatan,2.36
Index Kedalaman Kemiskinan,2015,Kota Ambon,0.38
Index Kedalaman Kemiskinan,2015,Kota Tual,2.83
Index Kedalaman Kemiskinan,2015,MALUKU UTARA,0.7
Index Kedalaman Kemiskinan,2015,Halmahera Barat,0.75
Index Kedalaman Kemiskinan,2015,Halmahera Tengah,2.21
Index Kedalaman Kemiskinan,2015,Kepulauan Sula,1.02
Index Kedalaman Kemiskinan,2015,Halmahera Selatan,0.54
Index Kedalaman Kemiskinan,2015,Halmahera Utara,0.42
Index Kedalaman Kemiskinan,2015,Halmahera Timur,3.06
Index Kedalaman Kemiskinan,2015,Pulau Morotai,0.47
Index Kedalaman Kemiskinan,2015,Pulau Taliabu,0.65
Index Kedalaman Kemiskinan,2015,Kota Ternate,0.23
Index Kedalaman Kemiskinan,2015,Kota Tidore Kepulauan,0.59
Index Kedalaman Kemiskinan,2015,PAPUA BARAT,6.24
Index Kedalaman Kemiskinan,2015,Fakfak,5.63
Index Kedalaman Kemiskinan,2015,Kaimana,2.99
Index Kedalaman Kemiskinan,2015,Teluk Wondama,12.47
Index Kedalaman Kemiskinan,2015,Teluk Bintuni,13.19
Index Kedalaman Kemiskinan,2015,Manokwari,4.84
Index Kedalaman Kemiskinan,2015,Sorong Selatan,3.24
Index Kedalaman Kemiskinan,2015,Sorong,7.28
Index Kedalaman Kemiskinan,2015,Raja Ampat,3.78
Index Kedalaman Kemiskinan,2015,Tambrauw,7.65
Index Kedalaman Kemiskinan,2015,Maybrat,7.18
Index Kedalaman Kemiskinan,2015,Manokwari Selatan,10.68
Index Kedalaman Kemiskinan,2015,Pegunungan Arfak,6.12
Index Kedalaman Kemiskinan,2015,Kota Sorong,2.98
Index Kedalaman Kemiskinan,2015,PAPUA,8.82
Index Kedalaman Kemiskinan,2015,Merauke,1.95
Index Kedalaman Kemiskinan,2015,Jayawijaya,10.36
Index Kedalaman Kemiskinan,2015,Jayapura,3.98
Index Kedalaman Kemiskinan,2015,Nabire,5.63
Index Kedalaman Kemiskinan,2015,Kepulauan Yapen,8.81
Index Kedalaman Kemiskinan,2015,Biak Numfor,5.78
Index Kedalaman Kemiskinan,2015,Paniai,14.72
Index Kedalaman Kemiskinan,2015,Puncak Jaya,6.59
Index Kedalaman Kemiskinan,2015,Mimika,5.02
Index Kedalaman Kemiskinan,2015,Boven Digoel,7.62
Index Kedalaman Kemiskinan,2015,Mappi,4.95
Index Kedalaman Kemiskinan,2015,Asmat,4.84
Index Kedalaman Kemiskinan,2015,Yahukimo,8.55
Index Kedalaman Kemiskinan,2015,Pegunungan Bintang,6.61
Index Kedalaman Kemiskinan,2015,Tolikara,11.3
Index Kedalaman Kemiskinan,2015,Sarmi,1.47
Index Kedalaman Kemiskinan,2015,Keerom,3.95
Index Kedalaman Kemiskinan,2015,Waropen,7.68
Index Kedalaman Kemiskinan,2015,Supiori,11.44
Index Kedalaman Kemiskinan,2015,Mamberamo Raya,8.34
Index Kedalaman Kemiskinan,2015,Nduga *,5.1
Index Kedalaman Kemiskinan,2015,Lanny Jaya,11.86
Index Kedalaman Kemiskinan,2015,Mamberamo Tengah,2.85
Index Kedalaman Kemiskinan,2015,Yalimo,4.75
Index Kedalaman Kemiskinan,2015,Puncak,7.07
Index Kedalaman Kemiskinan,2015,Dogiyai,7.72
Index Kedalaman Kemiskinan,2015,Intan Jaya,15.92
Index Kedalaman Kemiskinan,2015,Deiyai,14.53
Index Kedalaman Kemiskinan,2015,Kota Jayapura,1.9
Index Keparahan Kemiskinan,2023,ACEH,0.78
Index Keparahan Kemiskinan,2023,Simeulue,0.96
Index Keparahan Kemiskinan,2023,Aceh Singkil,0.8
Index Keparahan Kemiskinan,2023,Aceh Selatan,0.46
Index Keparahan Kemiskinan,2023,Aceh Tenggara,0.33
Index Keparahan Kemiskinan,2023,Aceh Timur,0.65
Index Keparahan Kemiskinan,2023,Aceh Tengah,0.53
Index Keparahan Kemiskinan,2023,Aceh Barat,0.53
Index Keparahan Kemiskinan,2023,Aceh Besar,0.43
Index Keparahan Kemiskinan,2023,Pidie,1.23
Index Keparahan Kemiskinan,2023,Bireuen,0.46
Index Keparahan Kemiskinan,2023,Aceh Utara,0.42
Index Keparahan Kemiskinan,2023,Aceh Barat Daya,0.98
Index Keparahan Kemiskinan,2023,Gayo Lues,0.85
Index Keparahan Kemiskinan,2023,Aceh Tamiang,0.41
Index Keparahan Kemiskinan,2023,Nagan Raya,1.05
Index Keparahan Kemiskinan,2023,Aceh Jaya,0.56
Index Keparahan Kemiskinan,2023,Bener Meriah,0.88
Index Keparahan Kemiskinan,2023,Pidie Jaya,0.67
Index Keparahan Kemiskinan,2023,Kota Banda Aceh,0.16
Index Keparahan Kemiskinan,2023,Kota Sabang,1.01
Index Keparahan Kemiskinan,2023,Kota Langsa,0.52
Index Keparahan Kemiskinan,2023,Kota Lhokseumawe,0.7
Index Keparahan Kemiskinan,2023,Kota Subulussalam,0.5
Index Keparahan Kemiskinan,2023,SUMATERA UTARA,0.32
Index Keparahan Kemiskinan,2023,Nias,0.4
Index Keparahan Kemiskinan,2023,Mandailing Natal,0.44
Index Keparahan Kemiskinan,2023,Tapanuli Selatan,0.18
Index Keparahan Kemiskinan,2023,Tapanuli Tengah,0.31
Index Keparahan Kemiskinan,2023,Tapanuli Utara,0.18
Index Keparahan Kemiskinan,2023,Toba Samosir,0.18
Index Keparahan Kemiskinan,2023,Labuhan Batu,0.37
Index Keparahan Kemiskinan,2023,Asahan,0.13
Index Keparahan Kemiskinan,2023,Simalungun,0.21
Index Keparahan Kemiskinan,2023,Dairi,0.17
Index Keparahan Kemiskinan,2023,Karo,0.29
Index Keparahan Kemiskinan,2023,Deli Serdang,0.07
Index Keparahan Kemiskinan,2023,Langkat,0.79
Index Keparahan Kemiskinan,2023,Nias Selatan,0.85
Index Keparahan Kemiskinan,2023,Humbang Hasundutan,0.19
Index Keparahan Kemiskinan,2023,Pakpak Bharat,0.07
Index Keparahan Kemiskinan,2023,Samosir,0.5
Index Keparahan Kemiskinan,2023,Serdang Bedagai,0.21
Index Keparahan Kemiskinan,2023,Batu Bara,0.36
Index Keparahan Kemiskinan,2023,Padang Lawas Utara,0.24
Index Keparahan Kemiskinan,2023,Padang Lawas,0.42
Index Keparahan Kemiskinan,2023,Labuhan Batu Selatan,0.18
Index Keparahan Kemiskinan,2023,Labuhan Batu Utara,0.27
Index Keparahan Kemiskinan,2023,Nias Utara,0.59
Index Keparahan Kemiskinan,2023,Nias Barat,0.34
Index Keparahan Kemiskinan,2023,Kota Sibolga,0.29
Index Keparahan Kemiskinan,2023,Kota Tanjung Balai,0.25
Index Keparahan Kemiskinan,2023,Kota Pematang Siantar,0.2
Index Keparahan Kemiskinan,2023,Kota Tebing Tinggi,0.35
Index Keparahan Kemiskinan,2023,Kota Medan,0.19
Index Keparahan Kemiskinan,2023,Kota Binjai,0.06
Index Keparahan Kemiskinan,2023,Kota Padangsidimpuan,0.17
Index Keparahan Kemiskinan,2023,Kota Gunungsitoli,0.46
Index Keparahan Kemiskinan,2023,SUMATERA BARAT,0.18
Index Keparahan Kemiskinan,2023,Kepulauan Mentawai,0.48
Index Keparahan Kemiskinan,2023,Pesisir Selatan,0.16
Index Keparahan Kemiskinan,2023,Solok,0.19
Index Keparahan Kemiskinan,2023,Sijunjung,0.21
Index Keparahan Kemiskinan,2023,Tanah Datar,0.06
Index Keparahan Kemiskinan,2023,Padang Pariaman,0.18
Index Keparahan Kemiskinan,2023,Agam,0.13
Index Keparahan Kemiskinan,2023,Lima Puluh Kota,0.24
Index Keparahan Kemiskinan,2023,Pasaman,0.13
Index Keparahan Kemiskinan,2023,Solok Selatan,0.28
Index Keparahan Kemiskinan,2023,Dharmasraya,0.06
Index Keparahan Kemiskinan,2023,Pasaman Barat,0.25
Index Keparahan Kemiskinan,2023,Kota Padang,0.08
Index Keparahan Kemiskinan,2023,Kota Solok,0.02
Index Keparahan Kemiskinan,2023,Kota Sawah Lunto,0.02
Index Keparahan Kemiskinan,2023,Kota Padang Panjang,0.19
Index Keparahan Kemiskinan,2023,Kota Bukittinggi,0.14
Index Keparahan Kemiskinan,2023,Kota Payakumbuh,0.19
Index Keparahan Kemiskinan,2023,Kota Pariaman,0.09
Index Keparahan Kemiskinan,2023,RIAU,0.24
Index Keparahan Kemiskinan,2023,Kuantan Singingi,0.25
Index Keparahan Kemiskinan,2023,Indragiri Hulu,0.33
Index Keparahan Kemiskinan,2023,Indragiri Hilir,0.13
Index Keparahan Kemiskinan,2023,Pelalawan,0.28
Index Keparahan Kemiskinan,2023,Siak,0.14
Index Keparahan Kemiskinan,2023,Kampar,0.14
Index Keparahan Kemiskinan,2023,Rokan Hulu,0.38
Index Keparahan Kemiskinan,2023,Bengkalis,0.23
Index Keparahan Kemiskinan,2023,Rokan Hilir,0.29
Index Keparahan Kemiskinan,2023,Kepulauan Meranti,1.06
Index Keparahan Kemiskinan,2023,Kota Pekanbaru,0.09
Index Keparahan Kemiskinan,2023,Kota Dumai,0.06
Index Keparahan Kemiskinan,2023,JAMBI,0.29
Index Keparahan Kemiskinan,2023,Kerinci,0.27
Index Keparahan Kemiskinan,2023,Merangin,0.21
Index Keparahan Kemiskinan,2023,Sarolangun,0.46
Index Keparahan Kemiskinan,2023,Batang Hari,0.24
Index Keparahan Kemiskinan,2023,Muaro Jambi,0.13
Index Keparahan Kemiskinan,2023,Tanjung Jabung Timur,0.44
Index Keparahan Kemiskinan,2023,Tanjung Jabung Barat,0.44
Index Keparahan Kemiskinan,2023,Tebo,0.17
Index Keparahan Kemiskinan,2023,Bungo,0.11
Index Keparahan Kemiskinan,2023,Kota Jambi,0.32
Index Keparahan Kemiskinan,2023,Kota Sungai Penuh,0.13
Index Keparahan Kemiskinan,2023,SUMATERA SELATAN,0.39
Index Keparahan Kemiskinan,2023,Ogan Komering Ulu,0.36
Index Keparahan Kemiskinan,2023,Ogan Komering Ilir,0.83
Index Keparahan Kemiskinan,2023,Muara Enim,0.46
Index Keparahan Kemiskinan,2023,Lahat,0.63
Index Keparahan Kemiskinan,2023,Musi Rawas,0.42
Index Keparahan Kemiskinan,2023,Musi Banyuasin,0.34
Index Keparahan Kemiskinan,2023,Banyu Asin,0.26
Index Keparahan Kemiskinan,2023,Ogan Komering Ulu Selatan,0.58
Index Keparahan Kemiskinan,2023,Ogan Komering Ulu Timur,0.15
Index Keparahan Kemiskinan,2023,Ogan Ilir,0.3
Index Keparahan Kemiskinan,2023,Empat Lawang,0.19
Index Keparahan Kemiskinan,2023,Penukal Abab Lematang Ilir,0.14
Index Keparahan Kemiskinan,2023,Musi Rawas Utara,0.86
Index Keparahan Kemiskinan,2023,Kota Palembang,0.57
Index Keparahan Kemiskinan,2023,Kota Prabumulih,0.27
Index Keparahan Kemiskinan,2023,Kota Pagar Alam,0.24
Index Keparahan Kemiskinan,2023,Kota Lubuklinggau,0.22
Index Keparahan Kemiskinan,2023,BENGKULU,0.52
Index Keparahan Kemiskinan,2023,Bengkulu Selatan,0.65
Index Keparahan Kemiskinan,2023,Rejang Lebong,0.79
Index Keparahan Kemiskinan,2023,Bengkulu Utara,0.26
Index Keparahan Kemiskinan,2023,Kaur,1.05
Index Keparahan Kemiskinan,2023,Seluma,1.15
Index Keparahan Kemiskinan,2023,Mukomuko,0.39
Index Keparahan Kemiskinan,2023,Lebong,0.31
Index Keparahan Kemiskinan,2023,Kepahiang,0.42
Index Keparahan Kemiskinan,2023,Bengkulu Tengah,0.3
Index Keparahan Kemiskinan,2023,Kota Bengkulu,0.79
Index Keparahan Kemiskinan,2023,LAMPUNG,0.36
Index Keparahan Kemiskinan,2023,Lampung Barat,0.8
Index Keparahan Kemiskinan,2023,Tanggamus,0.24
Index Keparahan Kemiskinan,2023,Lampung Selatan,0.55
Index Keparahan Kemiskinan,2023,Lampung Timur,0.46
Index Keparahan Kemiskinan,2023,Lampung Tengah,0.34
Index Keparahan Kemiskinan,2023,Lampung Utara,0.57
Index Keparahan Kemiskinan,2023,Way Kanan,0.42
Index Keparahan Kemiskinan,2023,Tulangbawang,0.23
Index Keparahan Kemiskinan,2023,Pesawaran,0.32
Index Keparahan Kemiskinan,2023,Pringsewu,0.19
Index Keparahan Kemiskinan,2023,Mesuji,0.26
Index Keparahan Kemiskinan,2023,Tulang Bawang Barat,0.24
Index Keparahan Kemiskinan,2023,Pesisir Barat,0.45
Index Keparahan Kemiskinan,2023,Kota Bandar Lampung,0.27
Index Keparahan Kemiskinan,2023,Kota Metro,0.24
Index Keparahan Kemiskinan,2023,KEP. BANGKA BELITUNG,0.13
Index Keparahan Kemiskinan,2023,Bangka,0.04
Index Keparahan Kemiskinan,2023,Belitung,0.2
Index Keparahan Kemiskinan,2023,Bangka Barat,0.09
Index Keparahan Kemiskinan,2023,Bangka Tengah,0.12
Index Keparahan Kemiskinan,2023,Bangka Selatan,0.04
Index Keparahan Kemiskinan,2023,Belitung Timur,0.23
Index Keparahan Kemiskinan,2023,Kota Pangkal Pinang,0.17
Index Keparahan Kemiskinan,2023,KEPULAUAN RIAU,0.18
Index Keparahan Kemiskinan,2023,Karimun,0.09
Index Keparahan Kemiskinan,2023,Bintan,0.14
Index Keparahan Kemiskinan,2023,Natuna,0.14
Index Keparahan Kemiskinan,2023,Lingga,0.43
Index Keparahan Kemiskinan,2023,Kepulauan Anambas,0.12
Index Keparahan Kemiskinan,2023,Kota Batam,0.13
Index Keparahan Kemiskinan,2023,Kota Tanjung Pinang,0.33
Index Keparahan Kemiskinan,2023,DKI JAKARTA,0.18
Index Keparahan Kemiskinan,2023,Kepulauan Seribu,0.33
Index Keparahan Kemiskinan,2023,Kota Jakarta Selatan,0.09
Index Keparahan Kemiskinan,2023,Kota Jakarta Timur,0.2
Index Keparahan Kemiskinan,2023,Kota Jakarta Pusat,0.18
Index Keparahan Kemiskinan,2023,Kota Jakarta Barat,0.12
Index Keparahan Kemiskinan,2023,Kota Jakarta Utara,0.39
Index Keparahan Kemiskinan,2023,JAWA BARAT,0.27
Index Keparahan Kemiskinan,2023,Bogor,0.21
Index Keparahan Kemiskinan,2023,Sukabumi,0.23
Index Keparahan Kemiskinan,2023,Cianjur,0.26
Index Keparahan Kemiskinan,2023,Bandung,0.29
Index Keparahan Kemiskinan,2023,Garut,0.23
Index Keparahan Kemiskinan,2023,Tasikmalaya,0.42
Index Keparahan Kemiskinan,2023,Ciamis,0.17
Index Keparahan Kemiskinan,2023,Kuningan,0.42
Index Keparahan Kemiskinan,2023,Cirebon,0.53
Index Keparahan Kemiskinan,2023,Majalengka,0.26
Index Keparahan Kemiskinan,2023,Sumedang,0.35
Index Keparahan Kemiskinan,2023,Indramayu,0.62
Index Keparahan Kemiskinan,2023,Subang,0.55
Index Keparahan Kemiskinan,2023,Purwakarta,0.36
Index Keparahan Kemiskinan,2023,Karawang,0.22
Index Keparahan Kemiskinan,2023,Bekasi,0.2
Index Keparahan Kemiskinan,2023,Bandung Barat,0.34
Index Keparahan Kemiskinan,2023,Pangandaran,0.27
Index Keparahan Kemiskinan,2023,Kota Bogor,0.2
Index Keparahan Kemiskinan,2023,Kota Sukabumi,0.31
Index Keparahan Kemiskinan,2023,Kota Bandung,0.15
Index Keparahan Kemiskinan,2023,Kota Cirebon,0.29
Index Keparahan Kemiskinan,2023,Kota Bekasi,0.13
Index Keparahan Kemiskinan,2023,Kota Depok,0.03
Index Keparahan Kemiskinan,2023,Kota Cimahi,0.1
Index Keparahan Kemiskinan,2023,Kota Tasikmalaya,0.32
Index Keparahan Kemiskinan,2023,Kota Banjar,0.12
Index Keparahan Kemiskinan,2023,JAWA TENGAH,0.42
Index Keparahan Kemiskinan,2023,Cilacap,0.35
Index Keparahan Kemiskinan,2023,Banyumas,0.41
Index Keparahan Kemiskinan,2023,Purbalingga,0.58
Index Keparahan Kemiskinan,2023,Banjarnegara,0.56
Index Keparahan Kemiskinan,2023,Kebumen,0.75
Index Keparahan Kemiskinan,2023,Purworejo,0.43
Index Keparahan Kemiskinan,2023,Wonosobo,0.63
Index Keparahan Kemiskinan,2023,Magelang,0.41
Index Keparahan Kemiskinan,2023,Boyolali,0.18
Index Keparahan Kemiskinan,2023,Klaten,0.38
Index Keparahan Kemiskinan,2023,Sukoharjo,0.31
Index Keparahan Kemiskinan,2023,Wonogiri,0.25
Index Keparahan Kemiskinan,2023,Karanganyar,0.24
Index Keparahan Kemiskinan,2023,Sragen,0.54
Index Keparahan Kemiskinan,2023,Grobogan,0.28
Index Keparahan Kemiskinan,2023,Blora,0.25
Index Keparahan Kemiskinan,2023,Rembang,0.73
Index Keparahan Kemiskinan,2023,Pati,0.42
Index Keparahan Kemiskinan,2023,Kudus,0.22
Index Keparahan Kemiskinan,2023,Jepara,0.26
Index Keparahan Kemiskinan,2023,Demak,0.43
Index Keparahan Kemiskinan,2023,Semarang,0.16
Index Keparahan Kemiskinan,2023,Temanggung,0.17
Index Keparahan Kemiskinan,2023,Kendal,0.25
Index Keparahan Kemiskinan,2023,Batang,0.6
Index Keparahan Kemiskinan,2023,Pekalongan,0.31
Index Keparahan Kemiskinan,2023,Pemalang,0.6
Index Keparahan Kemiskinan,2023,Tegal,0.17
Index Keparahan Kemiskinan,2023,Brebes,0.87
Index Keparahan Kemiskinan,2023,Kota Magelang,0.12
Index Keparahan Kemiskinan,2023,Kota Surakarta,0.2
Index Keparahan Kemiskinan,2023,Kota Salatiga,0.17
Index Keparahan Kemiskinan,2023,Kota Semarang,0.1
Index Keparahan Kemiskinan,2023,Kota Pekalongan,0.21
Index Keparahan Kemiskinan,2023,Kota Tegal,0.13
Index Keparahan Kemiskinan,2023,D I YOGYAKARTA,0.38
Index Keparahan Kemiskinan,2023,Kulon Progo,0.61
Index Keparahan Kemiskinan,2023,Bantul,0.44
Index Keparahan Kemiskinan,2023,Gunung Kidul,0.6
Index Keparahan Kemiskinan,2023,Sleman,0.32
Index Keparahan Kemiskinan,2023,Kota Yogyakarta,0.18
Index Keparahan Kemiskinan,2023,JAWA TIMUR,0.37
Index Keparahan Kemiskinan,2023,Pacitan,0.32
Index Keparahan Kemiskinan,2023,Ponorogo,0.2
Index Keparahan Kemiskinan,2023,Trenggalek,0.21
Index Keparahan Kemiskinan,2023,Tulungagung,0.17
Index Keparahan Kemiskinan,2023,Blitar,0.24
Index Keparahan Kemiskinan,2023,Kediri,0.34
Index Keparahan Kemiskinan,2023,Malang,0.17
Index Keparahan Kemiskinan,2023,Lumajang,0.3
Index Keparahan Kemiskinan,2023,Jember,0.22
Index Keparahan Kemiskinan,2023,Banyuwangi,0.18
Index Keparahan Kemiskinan,2023,Bondowoso,0.51
Index Keparahan Kemiskinan,2023,Situbondo,0.3
Index Keparahan Kemiskinan,2023,Probolinggo,0.7
Index Keparahan Kemiskinan,2023,Pasuruan,0.26
Index Keparahan Kemiskinan,2023,Sidoarjo,0.16
Index Keparahan Kemiskinan,2023,Mojokerto,0.4
Index Keparahan Kemiskinan,2023,Jombang,0.24
Index Keparahan Kemiskinan,2023,Nganjuk,0.31
Index Keparahan Kemiskinan,2023,Madiun,0.31
Index Keparahan Kemiskinan,2023,Magetan,0.19
Index Keparahan Kemiskinan,2023,Ngawi,0.56
Index Keparahan Kemiskinan,2023,Bojonegoro,0.49
Index Keparahan Kemiskinan,2023,Tuban,0.42
Index Keparahan Kemiskinan,2023,Lamongan,0.38
Index Keparahan Kemiskinan,2023,Gresik,0.38
Index Keparahan Kemiskinan,2023,Bangkalan,0.82
Index Keparahan Kemiskinan,2023,Sampang,0.57
Index Keparahan Kemiskinan,2023,Pamekasan,0.24
Index Keparahan Kemiskinan,2023,Sumenep,1.42
Index Keparahan Kemiskinan,2023,Kota Kediri,0.23
Index Keparahan Kemiskinan,2023,Kota Blitar,0.12
Index Keparahan Kemiskinan,2023,Kota Malang,0.18
Index Keparahan Kemiskinan,2023,Kota Probolinggo,0.24
Index Keparahan Kemiskinan,2023,Kota Pasuruan,0.33
Index Keparahan Kemiskinan,2023,Kota Mojokerto,0.16
Index Keparahan Kemiskinan,2023,Kota Madiun,0.16
Index Keparahan Kemiskinan,2023,Kota Surabaya,0.16
Index Keparahan Kemiskinan,2023,Kota Batu,0.06
Index Keparahan Kemiskinan,2023,BANTEN,0.36
Index Keparahan Kemiskinan,2023,Pandeglang,0.38
Index Keparahan Kemiskinan,2023,Lebak,0.51
Index Keparahan Kemiskinan,2023,Tangerang,0.39
Index Keparahan Kemiskinan,2023,Serang,0.15
Index Keparahan Kemiskinan,2023,Kota Tangerang,0.19
Index Keparahan Kemiskinan,2023,Kota Cilegon,0.1
Index Keparahan Kemiskinan,2023,Kota Serang,0.16
Index Keparahan Kemiskinan,2023,Kota Tangerang Selatan,0.12
Index Keparahan Kemiskinan,2023,BALI,0.1
Index Keparahan Kemiskinan,2023,Jembrana,0.04
Index Keparahan Kemiskinan,2023,Tabanan,0.09
Index Keparahan Kemiskinan,2023,Badung,0.01
Index Keparahan Kemiskinan,2023,Gianyar,0.06
Index Keparahan Kemiskinan,2023,Klungkung,0.09
Index Keparahan Kemiskinan,2023,Bangli,0.17
Index Keparahan Kemiskinan,2023,Karang Asem,0.09
Index Keparahan Kemiskinan,2023,Buleleng,0.08
Index Keparahan Kemiskinan,2023,Kota Denpasar,0.1
Index Keparahan Kemiskinan,2023,NUSA TENGGARA BARAT,0.59
Index Keparahan Kemiskinan,2023,Lombok Barat,0.4
Index Keparahan Kemiskinan,2023,Lombok Tengah,0.52
Index Keparahan Kemiskinan,2023,Lombok Timur,1.16
Index Keparahan Kemiskinan,2023,Sumbawa,0.56
Index Keparahan Kemiskinan,2023,Dompu,0.39
Index Keparahan Kemiskinan,2023,Bima,0.49
Index Keparahan Kemiskinan,2023,Sumbawa Barat,0.48
Index Keparahan Kemiskinan,2023,Lombok Utara,1.24
Index Keparahan Kemiskinan,2023,Kota Mataram,0.58
Index Keparahan Kemiskinan,2023,Kota Bima,0.33
Index Keparahan Kemiskinan,2023,NUSA TENGGARA TIMUR,0.8
Index Keparahan Kemiskinan,2023,Sumba Barat,2.3
Index Keparahan Kemiskinan,2023,Sumba Timur,2.78
Index Keparahan Kemiskinan,2023,Kupang,0.91
Index Keparahan Kemiskinan,2023,Timor Tengah Selatan,1.72
Index Keparahan Kemiskinan,2023,Timor Tengah Utara,0.9
